country,attraction,address,latitude,longitude
Hungary,Budapest_Operetta_Theatre-Budapest_Central_Hungary,"Nagymezo utca 17, Budapest 1065, Hungary",47.5038362,19.0601302
Hungary,Palace_of_Arts_Muveszetek_Palotaja-Budapest_Central_Hungary,"Komor Marcell utca 1., Budapest 1095, Hungary",47.469629,19.071105
Hungary,Erkel_Theatre-Budapest_Central_Hungary,"II. Janos Pal papa ter 30, Budapest 1087, Hungary",47.497139,19.0766586
Hungary,St_Stephen_s_Basilica_Szent_Istvan_Bazilika-Budapest_Central_Hungary,"Szent Istvan ter 1. | Pest, Budapest 1051, Hungary",47.5009241,19.0530248
Hungary,Matthias_Church-Budapest_Central_Hungary,"Szentharomsag ter 2, Budapest 1014, Hungary",47.5018886,19.0340194
Hungary,Esztergom_Basilica_Cathedral-Esztergom_Komarom_Esztergom_County_Central_Transdanub,"Castle Hill | Szt. Istv錐n t姓r, Esztergom 2500, Hungary",47.797921,18.7366462
Hungary,Pecs_Cathedral-Pecs_Baranya_County_Southern_Transdanubia,"Szent Istvan ter 23., Pecs 7624, Hungary",46.077363,18.2223467
Iceland,Gullfoss-Blaskogabyggd_South_Region," | White River, Blaskogabyggd 801, Iceland",64.2424477,-20.5516435
Iceland,Jokulsarlon_Lagoon-Jokulsarlon_East_Region,"Skaftafell National Park | Route 1, Jokulsarlon, Iceland",64.0784458,-16.2305537
Iceland,Skogafoss-Skogar_South_Region,"Skogar, Iceland",63.5268426,-19.5002045
Iceland,Black_Sand_Beach-Vik_South_Region,"Vikurbraut, Vik 870, Iceland",63.4177926,-19.0130461
Iceland,Einar_Jonsson_Museum_Listasafn_Einars_Jonssonar-Reykjavik_Capital_Region,"Eiriksgata, Reykjavik, Iceland",64.1398702,-21.9256612
Iceland,Videy_Island-Reykjavik_Capital_Region,"Reykjavik, Iceland",64.1265206,-21.8174392
Iceland,Eiriksstadir-Budardalur_West_Region,"Eiriksstadir, Budardalur 371, Iceland",65.0591891,-21.5389533
Iceland,Moorudalur_Farm-Modrudalur_East_Region," | Off of Route 1, Modrudalur 701, Iceland",64.7108333,-21.37025
Iceland,National_Museum_of_Iceland-Reykjavik_Capital_Region,"Sudurgata 41, Reykjavik 101, Iceland",64.1431193,-21.9478855
Iceland,Reykjavik_871_2_The_Settlement_Exhibition-Reykjavik_Capital_Region,"Adalstraeti 16, Reykjavik 101, Iceland",64.1476951,-21.9420607
Iceland,Arbaer_Open_Air_Museum-Reykjavik_Capital_Region,"Kistuhylur 4, Reykjavik 110, Iceland",64.1188518,-21.8162028
Iceland,Eldheimar-Vestmannaeyjar_Heimaey_Island_Westmann_Islands_South_Region,"Gerdisbraut 10, Vestmannaeyjar 900, Iceland",63.4355677,-20.2615858
Iceland,Strokkur-Geysir_South_Region,"Haukadalsvegur, Geysir, Iceland",64.3137804,-20.2995129
Iceland,Reykjadalur_Hot_Springs-Hveragerdi_South_Region,"Road no 1 to Hveragoi, Hveragerdi, Iceland",63.9994548,-21.1797206
Iceland,Myvatn_Nature_Baths_Jardbodin_vid_Myvatn-Lake_Myvatn_Northeast_Region,"Jardbadsholum, Lake Myvatn, Iceland",65.60386,-16.9961055
Iceland,Hverarond-Lake_Myvatn_Northeast_Region," | Hverarond, Lake Myvatn, Iceland",65.6409144,-16.809311
Iceland,Dyrholaey-Vik_South_Region,"Vik, Iceland",63.4186315,-19.0060479
Iceland,Solheimajokull_Glacier-Vik_South_Region,"Vik, Iceland",63.4186315,-19.0060479
Iceland,Myrdalsjokull_Glacier-Vik_South_Region," | V神k 神 M神rdal, Vik, Iceland",63.4186315,-19.0060479
Iceland,Snaefellsjokull_National_Park_Glacier-Iceland,"Klettsbud 7 | Hellissandur, Iceland",64.9167098,-23.8818208
Iceland,Dyrholaey-Vik_South_Region,"Vik, Iceland",63.4186315,-19.0060479
Iceland,Arbaer_Open_Air_Museum-Reykjavik_Capital_Region,"Kistuhylur 4, Reykjavik 110, Iceland",64.1188518,-21.8162028
Iceland,Laugavegur-Reykjavik_Capital_Region,"Reykjavik, Iceland",64.1265206,-21.8174392
Iceland,Lava_Centre-Hvolsvollur_South_Region,"Austurvegur 12-14, Hvolsvollur 860, Iceland",63.7519673,-20.22087
Iceland,Gullfoss-Blaskogabyggd_South_Region," | White River, Blaskogabyggd 801, Iceland",64.2424477,-20.5516435
Iceland,Skogafoss-Skogar_South_Region,"Skogar, Iceland",63.5268426,-19.5002045
Iceland,Seljalandsfoss-South_Region,Iceland,64.963051,-19.020835
Iceland,Dettifoss_waterfall-Lake_Myvatn_Northeast_Region,"Lake Myvatn, Iceland",65.60386,-16.9961055
Iceland,Hallgrimskirkja-Reykjavik_Capital_Region,"Skolavorduholti, Reykjavik 121, Iceland",64.142436,-21.9277544
Iceland,Budir_Church-Budir_West_Region,"Budir, Iceland",64.840202,-23.36071
Iceland,Akureyrarkirkja-Akureyri_Northeast_Region,"Eyrarlandsvegur, Akureyri 600, Iceland",65.6773449,-18.0923585
Iceland,Seydisfjordur_Church-Seydisfjordur_East_Region,"Seydisfjordur 710, Iceland",65.2598494,-14.0101156
Italy,Colosseum-Rome_Lazio,"Piazza del Colosseo, 00184 Rome, Italy",41.8906329,12.4932643
Italy,Pantheon-Rome_Lazio,"Piazza della Rotonda, 00186 Rome, Italy",41.8991837,12.476892
Italy,Basilica_di_San_Pietro-Vatican_City_Lazio,"Piazza di San Pietro, 00120 Vatican City, Italy",41.902218,12.456796
Italy,Duomo_di_Milano-Milan_Lombardy,"Piazza del Duomo, 20121 Milan, Italy",45.4646774,9.1903729
Italy,Museo_Cappella_Sansevero-Naples_Province_of_Naples_Campania,"Via F. De Sanctis 19 / 21, 80134, Naples, Italy",40.84921,14.25487
Italy,Palazzo_Ducale-Venice_Veneto,"Piazza San Marco, 1, 30124 Venice, Italy",45.4335088,12.3403678
Italy,Uffizi_Gallery-Florence_Tuscany,"Piazzale degli Uffizi 6, 50122, Florence, Italy",43.7689376,11.2556737
Italy,Egyptian_Museum_of_Turin-Turin_Province_of_Turin_Piedmont,"Via Accademia delle Scienze, 6 | Aperto Anche il Lunedi Mattina, 10123 Turin, Italy",45.0684296,7.6843041
Italy,Colosseum-Rome_Lazio,"Piazza del Colosseo, 00184 Rome, Italy",41.8906329,12.4932643
Italy,Basilica_di_San_Pietro-Vatican_City_Lazio,"Piazza di San Pietro, 00120 Vatican City, Italy",41.902218,12.456796
Italy,Museo_Cappella_Sansevero-Naples_Province_of_Naples_Campania,"Via F. De Sanctis 19 / 21, 80134, Naples, Italy",40.84921,14.25487
Italy,Duomo_Cattedrale_di_Santa_Maria_del_Fiore-Florence_Tuscany,"Via della Canonica, 1 | Piazza del Duomo, 50122, Florence, Italy",43.773145,11.2559602
Italy,Villa_del_Balbianello-Tremezzina_Lake_Como_Lombardy,"Via Comoedia 5, 22016 Tremezzina, Italy",45.9656144,9.20197
Italy,I_Giardini_di_Castel_Trauttmansdorff-Merano_Province_of_South_Tyrol_Trentino_Alto,"Via San Valentino 51/A, 39012, Merano, Italy",46.6607388,11.1855876
Italy,Villa_d_Este-Tivoli_Province_of_Rome_Lazio,"Piazza Trento 5, 00019, Tivoli, Italy",41.962238,12.7969449
Italy,Giardini_La_Mortella-Forio_Isola_d_Ischia_Province_of_Naples_Campania,"Via Francesco Calise 39, 80075 Forio, Isola d'Ischia, Italy",40.751476,13.872821
Italy,Teatro_di_San_Carlo-Naples_Province_of_Naples_Campania,"Via San Carlo 98 / F, 80132, Naples, Italy",40.8383178,14.2416734
Italy,Teatro_Olimpico-Vicenza_Province_of_Vicenza_Veneto,"Piazza Giacomo Matteotti 11, 36100 Vicenza, Italy",45.5486619,11.5494815
Italy,Teatro_La_Fenice-Venice_Veneto,"Sestiere San Marco 1965, 30124 Venice, Italy",45.43371,12.33318
Italy,Teatro_Farnese-Parma_Province_of_Parma_Emilia_Romagna,"Palazzo Della Pilotta, 43121, Parma, Italy",44.8049495,10.3258208
Italy,La_Pieta-Vatican_City_Lazio,"Chapel of the Pieta | Basilica Di San Pietro, Vatican City, Italy",41.9021667,12.4539367
Italy,Campanile_di_Giotto-Florence_Tuscany,"Piazza del Duomo | Historical Center, 50122, Florence, Italy",43.7731998,11.2580202
Italy,Monumento_a_Vittorio_Emanuele_II-Rome_Lazio,"Piazza Venezia, Rome, Italy",41.8962962,12.4825659
Italy,Estasi_di_Santa_Teresa-Rome_Lazio,"Chiesa di Santa Maria della Vittoria | Via XX Settembre, 17, 00187 Rome, Italy",41.9047008,12.4943693
Italy,Ortigia-Syracuse_Province_of_Syracuse_Sicily,"Corso Umberto, 96100, Syracuse, Sicily, Italy",37.0663312,15.2853353
Italy,Isola_di_Burano-Burano_Veneto," | Via Vigna 961, 30142 Burano, Italy",45.48541,12.419881
Italy,Palmarola-Latina_Province_of_Latina_Lazio,"Latina, Italy",41.4675671,12.9035965
Italy,Egadi_Islands-Marsala_Province_of_Trapani_Sicily,"Favignana, Marsala, Sicily, Italy",37.798045,12.4370156
Italy,Pantheon-Rome_Lazio,"Piazza della Rotonda, 00186 Rome, Italy",41.8991837,12.476892
Italy,Basilica_di_San_Pietro-Vatican_City_Lazio,"Piazza di San Pietro, 00120 Vatican City, Italy",41.902218,12.456796
Italy,Sassi_di_Matera-Matera_Province_of_Matera_Basilicata,"75100, Matera, Italy",40.666379,16.6043199
Italy,Piazzale_Michelangelo-Florence_Tuscany,"Viale Michelangelo, 50125, Florence, Italy",43.7588651,11.2692616
Norway,Mount_Floyen_and_the_Funicular_Floibanen-Bergen_Hordaland_Western_Norway,"Vetrelidsallmenningen 23A, Bergen 5014, Norway",60.396409,5.3285653
Norway,Geiranger_Fjord-Geiranger_Stranda_More_og_Romsdal_Western_Norway,"Geiranger, Stranda, Norway",62.1008441,7.2058941
Norway,Vigeland_Museum-Oslo_Eastern_Norway,"Nobels gate 32 | Frogner Park, Oslo 0268, Norway",59.927029,10.700865
Norway,Pulpit_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Forsand, Stavanger 4119, Norway",58.867417,5.7390727
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway",59.9075745,10.686436
Norway,Troldhaugen_Edvard_Grieg_Museum-Bergen_Hordaland_Western_Norway,"Troldhaugveien 55, Bergen 5232, Norway",60.3207225,5.3323931
Norway,Old_Stavanger-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"4001, Stavanger, Norway",58.9699756,5.7331074
Norway,Maihaugen_Open_Air_Museum-Lillehammer_Oppland_Eastern_Norway,"Maihaugvegen 1, Lillehammer 2609, Norway",61.1119464,10.4777387
Norway,Vigeland_Museum-Oslo_Eastern_Norway,"Nobels gate 32 | Frogner Park, Oslo 0268, Norway",59.927029,10.700865
Norway,Fram_Polar_Ship_Museum-Oslo_Eastern_Norway,"Bygdoeynesveien 39, Oslo 0286, Norway",59.9029776,10.6979062
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway",59.9075745,10.686436
Norway,National_Museum_National_Gallery-Oslo_Eastern_Norway,"Universitetsgaten 13, Oslo, Norway",59.9164444,10.738356
Norway,Geiranger_Fjord-Geiranger_Stranda_More_og_Romsdal_Western_Norway,"Geiranger, Stranda, Norway",62.1008441,7.2058941
Norway,Tromso_Fjords-Tromso_Troms_Northern_Norway,"Tromso, Norway",69.6492047,18.9553239
Norway,Nigardsbreen_Glacier-Sogndal_Municipality_Sogn_og_Fjordane_Western_Norway,"6871 Jostedal, Norway",61.7365725,7.3736438
Norway,North_Cape-Northern_Norway,"Mageroya, 9764, Norway",71.1879542,25.6034193
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway",59.9075745,10.686436
Norway,Dyreparken-Kristiansand_Vest_Agder_Southern_Norway,"Dyreparkveien 1, Kristiansand 4636, Norway",58.181647,8.1457904
Norway,Kongeparken-Gjesdal_Municipality_Rogaland_Western_Norway,"Kongsgata 20, 4330, Norway",58.7787736,5.8404098
Norway,Aquarama_Bad-Kristiansand_Vest_Agder_Southern_Norway,"Tangen 8, Kristiansand 4608, Norway",58.1471124,8.0073544
Norway,Tjuvholmen_Sculpture_Park-Oslo_Eastern_Norway,"Tjuvholmen | By the Astrup Fearnley museum, Oslo 252, Norway",59.9068083,10.7215537
Norway,Steilneset_Memorial-Vardo_Vardo_Municipality_Finnmark_Northern_Norway,"Steilneset, Vardo 9950, Norway",70.3692104,31.0926793
Norway,Swords_in_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Mollebukta, Stavanger 4042, Norway",58.9413731,5.6719132
Norway,Tiger_Sculpture-Oslo_Eastern_Norway,"Jernbanetorget 1, Oslo 0154, Norway",59.910789,10.7515024
Norway,Dyreparken-Kristiansand_Vest_Agder_Southern_Norway,"Dyreparkveien 1, Kristiansand 4636, Norway",58.181647,8.1457904
Norway,Atlantic_Sea_Park-Alesund_More_og_Romsdal_Western_Norway,"Tueneset, Alesund 6006, Norway",62.4600436,6.0889632
Norway,Bjorneparken-Fla_Buskerud_Eastern_Norway,"Bjorneparkvegen 61 | Fl神, Fla 3539, Norway",60.3837212,9.4859048
Norway,Polar_Park-Bardu_Municipality_Troms_Northern_Norway,"Bonesveien, 9360, Norway",68.6912763,18.1100721
Norway,Pulpit_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Forsand, Stavanger 4119, Norway",58.867417,5.7390727
Norway,Trolltunga-Odda_Hardanger_Hordaland_Western_Norway,"Odda 5750, Norway",60.0751644,6.4913524
Norway,Fjellstua_Viewpoint-Alesund_More_og_Romsdal_Western_Norway,"Aksla mountain, Alesund 6002, Norway",62.4742868,6.1640808
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway",59.9075745,10.686436
Norway,Nidarosdomen-Trondheim_Trondheim_Municipality_Sor_Trondelag_Central_Norway,"Bispegata 11, Trondheim 7012, Norway",63.427292,10.3890271
Norway,Lom_Stave_church-Lom_Oppland_Eastern_Norway,"Jotunheimen, Lom 2686, Norway",61.5535919,8.4842061
Norway,Heddal_Stave_Church-Notodden_Notodden_Municipality_Telemark_Eastern_Norway,"Heddalsvegen 412, Notodden 3676, Norway",59.57891,9.1754849
Norway,Svalbard_Kirke-Longyearbyen_Spitsbergen_Svalbard,"Longyearbyen 9171, Norway",78.2231722,15.6267229
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway",59.9075745,10.686436
Norway,Bakklandet_Old_Town-Trondheim_Trondheim_Municipality_Sor_Trondelag_Central_Norway," | Oevre Bakklandet, Trondheim 7013, Norway",63.4259391,10.4036478
Norway,Spiralen-Drammen_Drammen_Municipality_Buskerud_Eastern_Norway,"Drammen, Norway",59.7440738,10.2044565
Norway,Brygga_i_Toensberg-Tonsberg_Tonsberg_Municipality_Vestfold_Eastern_Norway,"Nedre Langgate, Tonsberg 3126, Norway",59.2660712,10.407443
Norway,Mount_Floyen_and_the_Funicular_Floibanen-Bergen_Hordaland_Western_Norway,"Vetrelidsallmenningen 23A, Bergen 5014, Norway",60.396409,5.3285653
Norway,Pulpit_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Forsand, Stavanger 4119, Norway",58.867417,5.7390727
Norway,Kjerag-Forsand_Municipality_Rogaland_Western_Norway,"Lysefjord, Norway",59.0049149,6.3168233
Norway,Mount_Ulriken-Bergen_Hordaland_Western_Norway,"Haukelandsbakken 40 | Torgallmenningen 1, Bergen 5009, Norway",60.3739921,5.3636565
Portugal,Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Rua Barbosa du Bocage, Sintra 2710-567, Portugal",38.7960989,-9.3956923
Portugal,Ponte_de_Dom_Luis_I-Porto_Porto_District_Northern_Portugal,"Porto, Portugal",41.1579438,-8.6291053
Portugal,Lisbon_Oceanarium-Lisbon_Lisbon_District_Central_Portugal,"Esplanada D. Carlos I | Doca dos Olivais, Lisbon 1990-005, Portugal",38.7635435,-9.0937415
Portugal,Caldeira_das_Sete_Cidades-Sao_Miguel_Azores,"From Ponta Delaga 10 km, Sao Miguel 9240-113, Portugal",37.87,-25.78
Portugal,Jeronimos_Monastery-Lisbon_Lisbon_District_Central_Portugal,"Praca do Imperio | Wroc＼aw, Lisbon 1400-206, Portugal",38.6978909,-9.2067039
Portugal,Batalha_Monastery-Batalha_Leiria_District_Central_Portugal,"Largo Infante Dom Henrique 2440, Batalha 2440-484, Portugal",39.659642,-8.8251406
Portugal,Monte_Palace_Tropical_Garden-Funchal_Madeira_Madeira_Islands,"Caminho do Monte 171, Funchal, Madeira 9050-288, Portugal",32.6707719,-16.9044276
Portugal,Castle_of_the_Moors-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Estrada da Pena | Parque de Monserrate, Sintra 2710-609, Portugal",38.7875851,-9.3906089
Portugal,Calouste_Gulbenkian_Museum_Founder_s_Collection-Lisbon_Lisbon_District_Central_Por,"Avenida de Berna 45a, Lisbon 1050-039, Portugal",38.7381936,-9.1548257
Portugal,National_Tile_Museum-Lisbon_Lisbon_District_Central_Portugal,"Rua Madre de Deus 4, Lisbon 1900-312, Portugal",38.7248166,-9.1139073
Portugal,Igreja_de_Sao_Roque-Lisbon_Lisbon_District_Central_Portugal,"Largo Trindade Coelho | Bairro Alto, Lisbon 1200-470, Portugal",38.713073,-9.14336
Portugal,Museu_Nacional_de_Machado_de_Castro-Coimbra_Coimbra_District_Central_Portugal,"Largo Doutor Jose Rodrigues, Coimbra 3000-236, Portugal",40.2087252,-8.4254549
Portugal,Caldeira_das_Sete_Cidades-Sao_Miguel_Azores,"From Ponta Delaga 10 km, Sao Miguel 9240-113, Portugal",37.87,-25.78
Portugal,Ponta_da_Piedade-Lagos_Faro_District_Algarve,"Lagos, Portugal",37.1027881,-8.6730275
Portugal,Cabo_da_Roca-Colares_Sintra_Municipality_Lisbon_District_Central_Portugal,"Estrada Cabo da Roca, Colares 2705-001, Portugal",38.775146,-9.480581
Portugal,Poca_Da_Dona_Beija-Furnas_Povoacao_Sao_Miguel_Azores,"Lomba das Barracas, Furnas, Povoacao, Sao Miguel 9675-044, Portugal",37.7692764,-25.3191063
Portugal,Arco_Triunfal_da_Rua_Augusta-Lisbon_Lisbon_District_Central_Portugal,"Rua Augusta 2 | Pra神a do Com姓rcio, Lisbon 1100-053, Portugal",38.7084447,-9.1368243
Portugal,Santuario_Nacional_de_Cristo_Rei-Almada_Setubal_District_Alentejo,"Praceta do Cristo Rei 27A | N瀬o 姓 localizado em Lisboa e sim em Almada, Almada 2800-058, Portugal",38.6786369,-9.1713581
Portugal,Capela_Das_Aparicoes-Fatima_Santarem_District_Central_Portugal," | Santuario de Fatima, Fatima 2496-908, Portugal",39.629672,-8.6752832
Portugal,Torre_de_Belem-Lisbon_Lisbon_District_Central_Portugal,"Avenida Brasilia - Belem, Lisbon 1400-038, Portugal",38.6938376,-9.2127885
Portugal,Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Rua Barbosa du Bocage, Sintra 2710-567, Portugal",38.7960989,-9.3956923
Portugal,Terra_Nostra_Gardens-Furnas_Povoacao_Sao_Miguel_Azores,"Rua Padre Jose Jacinto Botelho | Povoacao, Furnas, Povoacao, Sao Miguel 9675-061, Portugal",37.772894,-25.31428
Portugal,Monte_Palace_Tropical_Garden-Funchal_Madeira_Madeira_Islands,"Caminho do Monte 171, Funchal, Madeira 9050-288, Portugal",32.6707719,-16.9044276
Portugal,Miradouro_Sao_Pedro_de_Alcantara-Lisbon_Lisbon_District_Central_Portugal,"Rua de Sao Pedro de Alcantara - Bairro Alto, Lisbon 1250-237, Portugal",38.7141411,-9.1440503
Portugal,Jeronimos_Monastery-Lisbon_Lisbon_District_Central_Portugal,"Praca do Imperio | Wroc＼aw, Lisbon 1400-206, Portugal",38.6978909,-9.2067039
Portugal,Park_and_National_Palace_of_Pena-Sintra_Sintra_Municipality_Lisbon_District_Centra,"Estrada da Pena, Sintra 2710-609, Portugal",38.7900533,-9.3894238
Portugal,Batalha_Monastery-Batalha_Leiria_District_Central_Portugal,"Largo Infante Dom Henrique 2440, Batalha 2440-484, Portugal",39.659642,-8.8251406
Portugal,Centro_Historico_de_Guimaraes-Guimaraes_Braga_District_Northern_Portugal,"Guimaraes, Portugal",41.44253,-8.2917857
Portugal,Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Rua Barbosa du Bocage, Sintra 2710-567, Portugal",38.7960989,-9.3956923
Portugal,Castle_of_the_Moors-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Estrada da Pena | Parque de Monserrate, Sintra 2710-609, Portugal",38.7875851,-9.3906089
Portugal,Castelo_de_Marvao-Marvao_Portalegre_District_Alentejo,"Rua do Castelo, Marvao 7330-114, Portugal",39.3950351,-7.3777278
Portugal,Monsaraz_Castle_and_Walls-Monsaraz_Evora_District_Alentejo,"Largo do Castelo, Monsaraz 7200-175, Portugal",38.4424402,-7.3814767
Romania,Peles_Castle-Sinaia_Prahova_County_Southern_Romania,"Str. Pelesului nr. 2, Sinaia 106100, Romania",45.3582049,25.5472416
Romania,Bucharest_Party_ON-Bucharest,"1 Coltei, Bucharest 61406, Romania",44.4338601,26.1047392
Romania,Transfagarasan_Highway-Curtea_de_Arges_Arges_County_Southern_Romania,"Dn 7C | Sibiu and Arges County, Curtea de Arges 115300, Romania",45.1392853,24.6754566
Romania,Herastrau_Park-Bucharest,"B-dul Aviatorilor, Bucharest, Romania",44.4623447,26.0866579
Romania,Citadel_of_Alba_Iulia-Alba_Iulia_Alba_County_Central_Romania_Transylvania,"Calea Motilor, nr. 5A, Alba Iulia 510134, Romania",46.0729738,23.5780791
Romania,Sucevita_Monastery-Sucevita_Suceava_County_Northeast_Romania,"Dn17a 169, Sucevita 727510, Romania",47.7848876,25.7446503
Romania,Turnul_Sfatului_The_Tower_of_the_Council-Sibiu_Sibiu_County_Central_Romania_Transy,"Sibiu, Romania",45.7983273,24.1255826
Romania,Peasant_Fortified_Church_at_Prejmer-Prejmer_Brasov_County_Central_Romania_Transyl,"East side of the Brasov Depression, Prejmer 507165, Romania",45.7236098,25.7801509
Romania,Village_Museum_Muzeul_Satului-Bucharest,"Kiseleff Road 28-30 | In Herastrau Park, Bucharest 713211, Romania",44.4723968,26.0765809
Romania,Spring_Palace_Palatul_Primaverii-Bucharest,"Primaverii Blvd., No.50 | District 1, Bucharest 011975, Romania",44.4693907,26.0925637
Romania,Timisoara_Orthodox_Cathedral-Timisoara_Timis_County_Western_Romania_Transylvania,"Bulevardul Regele Ferdinand I, Timisoara, Romania",45.7513963,21.2236871
Romania,Grigore_Antipa_National_Museum_of_Natural_History-Bucharest,"Sos. Kiseleff nr. 1, Bucharest 011341, Romania",44.4546149,26.084496
Romania,King_Matthias_Corvin_Statue-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvani,"Piata Unirii, Cluj-Napoca, Romania",46.7700713,23.5903703
Romania,Carol_Park_Liberty_Park-Bucharest,"Filaret hill, Bucharest, Romania",44.41786,26.0910916
Romania,Timisoara_Historical_Center-Timisoara_Timis_County_Western_Romania_Transylvania,"Timisoara 300003, Romania",45.7488716,21.2086793
Romania,Statue_of_King_Decebalus-Orsova_Mehedinti_County_Southwest_Romania," | The Danube's Rocky Bank, Orsova, Romania",44.6410343,22.2916142
Romania,Parc_Aventura_Brasov-Brasov_Brasov_County_Central_Romania_Transylvania,"Strada Paltinului 16 bis | Nr. Lake Noua, Brasov 500312, Romania",45.613161,25.6378653
Romania,Complexul_de_Agrement-Tirgu_Mures_Mures_County_Central_Romania_Transylvania,"Tirgu Mures, Romania",46.5385862,24.5514392
Romania,Paradisul_Acvatic-Brasov_Brasov_County_Central_Romania_Transylvania,"Bulevard Grivitei 2F-2G, Brasov 500182, Romania",45.6734506,25.5894166
Romania,Horror_House_Bran-Bran_Brasov_County_Central_Romania_Transylvania,"Principala Street No. 502 A, Bran, Romania",45.4777746,25.3038982
Romania,Cismigiu_Gardens-Bucharest,"Intersection of Piata Revolutiei and B-dul Kogalniceanu, Bucharest, Romania",44.4369687,26.0909837
Romania,Botanical_Garden-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania,"Strada Republicii 42, Cluj-Napoca 400015, Romania",46.7626565,23.5885712
Romania,Roses_Park-Timisoara_Timis_County_Western_Romania_Transylvania,"Academician Alexandru Borza Street, Timisoara, Romania",45.7504078,21.2311352
Romania,Botanic_Garden-Iasi_Iasi_County_Northeast_Romania,"Str. Dumbrava Rosie nr. 7-9, Iasi, Romania",47.186373,27.557874
Romania,La_Gradina_Zoo-Tirgu_Mures_Mures_County_Central_Romania_Transylvania,"Summer Street, no. 57., Tirgu Mures, Romania",46.5385862,24.5514392
Romania,Delfinariu-Constanta_Constanta_County_Southeast_Romania,"Bulevard Mamaia nr. 255, Constanta 900552, Romania",44.2048301,28.6445146
Romania,Oradea_Zoo-Oradea_Bihor_County_Northwest_Romania_Transylvania,"Aleea Matei Basarab # 1, Oradea 410095, Romania",47.0506082,21.9203707
Romania,Zoo_Brasov-Brasov_Brasov_County_Central_Romania_Transylvania,"Strada Brazilor 1, Brasov 500313, Romania",45.614815,25.6354909
Romania,Bucegi_Mountains-Sinaia_Prahova_County_Southern_Romania,"Main Steet | Bucegi Mountains, Sinaia 106100, Romania",45.398243,25.4937974
Romania,Bicaz_Canyon-Bicaz_Neamt_County_Northeast_Romania,"Dn12c, Bicaz, Romania",46.9104719,26.085282
Romania,Cetatuia_Hill-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania,"Strada Gruia, Cluj-Napoca 400171, Romania",46.7778146,23.5773085
Romania,Iron_Gates-Orsova_Mehedinti_County_Southwest_Romania,"Danube River, Orsova 225200, Romania",44.7284621,22.3943257
Romania,Teatrul_National_Vasile_Alecsandri-Iasi_Iasi_County_Northeast_Romania,"Strada Barsescu Agatha 18, Iasi 700074, Romania",47.163173,27.584821
Romania,Bucharest_National_Opera_House-Bucharest,"70-72, Mihail Kogalniceanu Boulevard, Bucharest, Romania",44.4361605,26.0795326
Romania,National_Theater-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania,"Piata Stefan cel Mare, Nr. 24, Cluj-Napoca, Romania",46.7704276,23.5967117
Romania,Oradea_State_Theater_Teatrul_de_Stat_Oradea-Oradea_Bihor_County_Northwest_Romania_,"P-ta Regele Ferdinand nr.4 - 6, Oradea, Romania",47.0566426,21.9303243
Romania,Transfagarasan_Highway-Curtea_de_Arges_Arges_County_Southern_Romania,"Dn 7C | Sibiu and Arges County, Curtea de Arges 115300, Romania",45.1392853,24.6754566
Romania,Citadel_of_Alba_Iulia-Alba_Iulia_Alba_County_Central_Romania_Transylvania,"Calea Motilor, nr. 5A, Alba Iulia 510134, Romania",46.0729738,23.5780791
Romania,Big_Square_Piata_Mare-Sibiu_Sibiu_County_Central_Romania_Transylvania,"Sibiu, Romania",45.7983273,24.1255826
Romania,Council_Square-Brasov_Brasov_County_Central_Romania_Transylvania,"Piata Sfatului, Brasov, Romania",45.642545,25.5886282
Romania,Stavropoleos_Church_Biserica_Stravrapoleos-Bucharest,"Str. Stavropoleos nr.4, Bucharest, Romania",44.4317913,26.0988603
Romania,Timisoara_Orthodox_Cathedral-Timisoara_Timis_County_Western_Romania_Transylvania,"Bulevardul Regele Ferdinand I, Timisoara, Romania",45.7513963,21.2236871
Romania,Palace_of_Culture-Iasi_Iasi_County_Northeast_Romania,"Piata Stefan Cel Mare Si Sfant 1, Iasi 700028, Romania",47.187426,27.564296
